customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02896,Female,0,No,Yes,45,Yes,DSL,Month-to-month,Electronic check,64.6,2939.45,Yes
CUST02897,Male,0,No,Yes,35,No,Fiber optic,One year,Electronic check,20.51,713.5,Yes
CUST02898,Female,0,No,Yes,26,Yes,DSL,Two year,Mailed check,50.34,1263.91,No
CUST02899,Female,1,Yes,No,23,Yes,DSL,Month-to-month,Electronic check,64.53,1473.51,Yes
CUST02900,Female,0,No,Yes,13,Yes,DSL,Two year,Credit card,83.22,995.38,No
CUST02901,Female,1,No,No,3,Yes,Fiber optic,Month-to-month,Credit card,83.74,256.95,Yes
CUST02902,Male,1,Yes,No,29,Yes,DSL,Month-to-month,Electronic check,78.38,2176.23,Yes
CUST02903,Female,0,Yes,Yes,66,No,DSL,Month-to-month,Credit card,49.3,3259.13,No
CUST02904,Female,0,No,Yes,64,Yes,DSL,Month-to-month,Mailed check,114.74,7308.09,No
CUST02905,Male,1,No,Yes,28,Yes,No,One year,Electronic check,59.2,1650.22,No
CUST02906,Female,1,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Mailed check,41.69,1443.88,Yes
CUST02907,Male,0,No,No,6,Yes,Fiber optic,Two year,Electronic check,75.45,528.11,Yes
CUST02908,Female,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Mailed check,94.89,1061.81,Yes
CUST02909,Male,0,Yes,No,38,Yes,DSL,Month-to-month,Mailed check,21.22,771.93,Yes
CUST02910,Female,0,No,No,34,Yes,Fiber optic,One year,Mailed check,47.63,1610.45,Yes
CUST02911,Male,0,No,No,67,Yes,DSL,Month-to-month,Credit card,102.5,6947.8,No
CUST02912,Female,0,No,No,46,Yes,Fiber optic,One year,Mailed check,70.7,3204.71,Yes
CUST02913,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Bank transfer,60.85,1709.04,Yes
CUST02914,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Mailed check,113.09,6727.64,No
CUST02915,Male,0,No,No,54,No,DSL,Month-to-month,Mailed check,28.95,1529.24,No
CUST02916,Male,0,No,No,69,Yes,DSL,Two year,Mailed check,81.56,5702.39,No
CUST02917,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Mailed check,54.22,459.99,Yes
CUST02918,Female,0,Yes,Yes,10,Yes,Fiber optic,One year,Electronic check,27.08,249.95,No
CUST02919,Female,0,No,Yes,68,Yes,DSL,One year,Credit card,41.37,2823.24,No
CUST02920,Male,0,No,No,58,Yes,DSL,Month-to-month,Credit card,82.79,4800.26,No
CUST02921,Female,0,Yes,Yes,52,Yes,Fiber optic,One year,Credit card,22.83,1235.63,No
CUST02922,Male,1,Yes,No,34,Yes,Fiber optic,Month-to-month,Electronic check,79.22,2734.54,Yes
CUST02923,Male,0,Yes,No,35,Yes,No,Month-to-month,Mailed check,115.69,4065.51,No
CUST02924,Female,0,Yes,Yes,33,Yes,DSL,Month-to-month,Mailed check,99.51,3272.34,Yes
CUST02925,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,Credit card,54.56,1793.91,Yes
CUST02926,Female,1,No,Yes,55,Yes,DSL,Month-to-month,Bank transfer,33.82,1820.74,Yes
CUST02927,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Mailed check,66.51,489.52,Yes
CUST02928,Female,0,Yes,No,46,Yes,DSL,Month-to-month,Mailed check,59.3,2707.4,Yes
CUST02929,Female,0,Yes,Yes,14,Yes,DSL,One year,Mailed check,117.17,1698.47,No
CUST02930,Female,0,Yes,Yes,8,Yes,DSL,Month-to-month,Electronic check,118.99,910.07,Yes
CUST02931,Male,0,Yes,Yes,71,Yes,Fiber optic,One year,Mailed check,61.06,4305.24,No
CUST02932,Male,0,Yes,Yes,54,Yes,Fiber optic,Month-to-month,Credit card,34.88,1892.22,Yes
CUST02933,Male,0,Yes,Yes,21,Yes,Fiber optic,One year,Mailed check,111.06,2329.43,No
CUST02934,Male,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Credit card,99.35,1371.93,No
CUST02935,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer,71.13,165.61,Yes
CUST02936,Female,0,No,No,61,No,Fiber optic,Month-to-month,Electronic check,56.54,3425.28,Yes
CUST02937,Male,0,No,No,17,Yes,No,Month-to-month,Bank transfer,64.82,1154.74,Yes
CUST02938,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Mailed check,110.19,5300.99,No
CUST02939,Male,0,Yes,Yes,8,Yes,DSL,One year,Bank transfer,38.46,358.5,No
CUST02940,Male,0,Yes,No,56,Yes,No,Two year,Mailed check,100.68,5598.55,No
CUST02941,Male,0,No,No,17,Yes,DSL,One year,Credit card,21.82,363.53,No
CUST02942,Male,0,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Mailed check,112.06,7637.27,Yes
CUST02943,Male,1,Yes,No,12,No,DSL,Month-to-month,Electronic check,70.03,907.22,Yes
CUST02944,Female,0,Yes,Yes,38,Yes,Fiber optic,Two year,Bank transfer,42.67,1736.15,No
CUST02945,Female,0,No,Yes,18,No,Fiber optic,Month-to-month,Mailed check,20.29,350.81,Yes
CUST02946,Male,0,No,Yes,26,No,DSL,Two year,Credit card,75.95,1993.34,No
CUST02947,Female,0,Yes,No,37,Yes,Fiber optic,Month-to-month,Bank transfer,44.45,1650.31,Yes
CUST02948,Female,0,No,Yes,70,Yes,Fiber optic,Two year,Electronic check,83.13,5754.5,No
CUST02949,Female,0,Yes,No,41,Yes,DSL,Two year,Mailed check,48.12,2035.29,No
CUST02950,Female,0,Yes,No,42,Yes,DSL,One year,Electronic check,28.8,1195.87,No
CUST02951,Male,0,No,No,41,Yes,DSL,Month-to-month,Credit card,70.51,2788.49,Yes
CUST02952,Female,0,No,Yes,47,Yes,Fiber optic,Month-to-month,Bank transfer,76.45,3557.36,Yes
CUST02953,Female,0,No,Yes,14,Yes,Fiber optic,Two year,Bank transfer,65.26,843.92,Yes
CUST02954,Female,0,No,Yes,1,Yes,Fiber optic,Two year,Bank transfer,65.8,71.91,No
CUST02955,Male,0,Yes,No,17,Yes,DSL,Month-to-month,Credit card,78.97,1348.3,No
CUST02956,Male,0,Yes,No,55,Yes,DSL,Month-to-month,Mailed check,72.64,4054.51,No
CUST02957,Male,0,No,Yes,53,Yes,DSL,One year,Mailed check,33.26,1854.27,No
CUST02958,Male,1,No,No,31,Yes,DSL,Month-to-month,Mailed check,39.71,1326.58,No
CUST02959,Male,1,Yes,Yes,62,No,Fiber optic,One year,Electronic check,34.18,2067.89,No
CUST02960,Male,0,Yes,Yes,8,Yes,No,One year,Credit card,89.33,745.6,No
CUST02961,Male,0,Yes,No,30,Yes,DSL,Two year,Bank transfer,72.86,2225.64,No
CUST02962,Female,0,Yes,No,66,Yes,No,Month-to-month,Credit card,62.99,4131.17,Yes
CUST02963,Female,0,No,Yes,45,Yes,DSL,Month-to-month,Credit card,99.83,4506.71,Yes
CUST02964,Female,0,No,No,18,Yes,No,Month-to-month,Credit card,52.58,966.41,No
CUST02965,Male,0,No,Yes,45,Yes,DSL,Two year,Bank transfer,76.81,3432.2,No
CUST02966,Male,0,Yes,Yes,19,Yes,No,Month-to-month,Bank transfer,27.44,585.46,Yes
CUST02967,Male,1,Yes,No,68,Yes,DSL,Month-to-month,Electronic check,94.44,6433.68,Yes
CUST02968,Male,0,No,Yes,50,No,No,Month-to-month,Credit card,89.52,4467.42,No
CUST02969,Male,0,No,No,25,Yes,DSL,Month-to-month,Mailed check,100.24,2444.82,Yes
CUST02970,Female,0,No,Yes,38,Yes,DSL,One year,Electronic check,108.45,4178.67,No
CUST02971,Female,0,Yes,No,36,Yes,Fiber optic,One year,Bank transfer,95.8,3452.55,No
CUST02972,Male,0,No,No,68,No,DSL,One year,Bank transfer,104.45,7106.51,No
CUST02973,Male,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Electronic check,54.57,3013.61,No
CUST02974,Male,0,No,No,39,Yes,No,Two year,Mailed check,54.33,2163.56,No
CUST02975,Male,0,No,No,63,Yes,Fiber optic,Month-to-month,Credit card,114.43,7152.35,Yes
CUST02976,Female,0,No,Yes,7,Yes,Fiber optic,One year,Credit card,111.46,669.82,No
CUST02977,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Mailed check,74.85,4305.86,No
CUST02978,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Credit card,56.66,3360.29,Yes
CUST02979,Male,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Bank transfer,106.6,5133.72,Yes
CUST02980,Male,0,Yes,Yes,5,No,Fiber optic,Month-to-month,Electronic check,52.34,268.72,Yes
CUST02981,Female,0,Yes,Yes,36,Yes,DSL,One year,Mailed check,35.36,1264.36,No
CUST02982,Male,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,Electronic check,83.95,2106.68,Yes
CUST02983,Male,0,No,Yes,45,Yes,DSL,Month-to-month,Credit card,24.26,1234.71,No
CUST02984,Female,0,Yes,No,19,Yes,DSL,Two year,Credit card,57.91,1112.78,No
CUST02985,Female,1,No,Yes,7,Yes,DSL,Month-to-month,Bank transfer,100.77,684.27,Yes
CUST02986,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Bank transfer,49.52,2866.93,Yes
CUST02987,Male,0,No,Yes,66,Yes,DSL,Month-to-month,Credit card,113.13,7456.21,No
CUST02988,Male,0,No,No,39,Yes,DSL,One year,Credit card,115.58,4511.09,No
CUST02989,Female,1,Yes,Yes,18,Yes,Fiber optic,Month-to-month,Bank transfer,101.58,1782.87,Yes
CUST02990,Female,0,No,No,1,Yes,DSL,Two year,Bank transfer,118.76,158.71,No
CUST02991,Female,0,Yes,No,63,Yes,Fiber optic,Month-to-month,Mailed check,73.08,4618.88,Yes
CUST02992,Female,0,Yes,Yes,3,Yes,DSL,Month-to-month,Bank transfer,76.92,191.3,Yes
CUST02993,Female,0,Yes,Yes,21,Yes,DSL,Month-to-month,Mailed check,103.62,2227.01,Yes
CUST02994,Female,0,Yes,Yes,30,Yes,Fiber optic,One year,Mailed check,69.28,1983.27,No
CUST02995,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Electronic check,60.67,775.0,Yes
CUST02996,Male,0,Yes,No,22,Yes,Fiber optic,One year,Bank transfer,81.48,1886.82,No
CUST02997,Male,1,No,No,57,Yes,Fiber optic,Month-to-month,Mailed check,85.77,4975.15,Yes
CUST02998,Female,0,No,No,3,Yes,DSL,Month-to-month,Electronic check,95.09,260.44,No
CUST02999,Female,0,No,Yes,30,Yes,Fiber optic,Two year,Electronic check,86.82,2616.63,No
CUST03000,Female,0,Yes,Yes,45,Yes,Fiber optic,One year,Bank transfer,94.57,4224.56,No
CUST03001,Female,0,No,Yes,36,Yes,DSL,Month-to-month,Bank transfer,87.46,3170.09,Yes
CUST03002,Female,0,Yes,Yes,64,Yes,Fiber optic,One year,Electronic check,68.04,4355.48,No
CUST03003,Female,0,No,No,54,Yes,Fiber optic,One year,Mailed check,33.49,1785.45,Yes
CUST03004,Male,0,Yes,No,68,Yes,DSL,Month-to-month,Bank transfer,98.54,6677.17,No
CUST03005,Male,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,23.08,1158.12,Yes
CUST03006,Female,0,Yes,No,31,No,No,Month-to-month,Electronic check,119.25,3843.56,No
CUST03007,Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,Mailed check,102.85,3047.93,Yes
CUST03008,Female,0,No,No,59,Yes,DSL,One year,Credit card,87.09,5142.59,No
CUST03009,Male,0,No,No,36,Yes,No,Month-to-month,Mailed check,116.66,4190.7,Yes
CUST03010,Female,0,Yes,No,67,Yes,DSL,Month-to-month,Electronic check,81.25,5474.9,Yes
CUST03011,Female,1,No,No,11,No,DSL,Month-to-month,Mailed check,25.64,251.39,Yes
CUST03012,Male,1,Yes,No,11,Yes,DSL,Two year,Bank transfer,75.94,823.94,No
CUST03013,Male,0,Yes,No,26,Yes,Fiber optic,One year,Electronic check,47.72,1143.14,No
CUST03014,Female,0,No,Yes,53,Yes,No,Month-to-month,Mailed check,56.95,3022.89,No
CUST03015,Female,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Mailed check,65.96,929.25,Yes
CUST03016,Male,0,Yes,Yes,64,Yes,No,Month-to-month,Mailed check,97.46,6210.25,No
CUST03017,Male,0,Yes,Yes,10,Yes,DSL,One year,Mailed check,70.29,725.47,No
CUST03018,Female,0,Yes,Yes,31,Yes,DSL,Month-to-month,Electronic check,67.47,2097.79,No
CUST03019,Male,0,Yes,Yes,36,Yes,Fiber optic,Two year,Mailed check,50.2,1780.61,Yes
CUST03020,Female,0,No,Yes,10,Yes,No,Month-to-month,Bank transfer,73.99,781.05,Yes
CUST03021,Female,0,No,Yes,26,Yes,Fiber optic,Month-to-month,Credit card,44.84,1156.86,Yes
CUST03022,Female,0,No,No,20,Yes,DSL,One year,Credit card,46.1,869.63,No
CUST03023,Female,0,Yes,No,44,No,DSL,One year,Credit card,95.73,4124.06,No
CUST03024,Male,0,Yes,No,62,Yes,DSL,Month-to-month,Bank transfer,54.25,3435.27,No
CUST03025,Male,0,Yes,Yes,9,Yes,DSL,One year,Credit card,25.14,232.56,Yes
CUST03026,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,Electronic check,54.37,3864.45,Yes
CUST03027,Male,0,Yes,Yes,24,Yes,No,Month-to-month,Electronic check,83.86,2010.45,Yes
CUST03028,Male,0,Yes,No,12,Yes,Fiber optic,Two year,Bank transfer,101.4,1277.7,No
CUST03029,Male,0,No,No,60,Yes,Fiber optic,Two year,Bank transfer,116.19,6978.53,No
CUST03030,Male,0,Yes,No,16,Yes,DSL,One year,Electronic check,94.62,1591.32,No
CUST03031,Female,0,No,Yes,29,Yes,DSL,Month-to-month,Bank transfer,62.89,1831.1,No
CUST03032,Male,0,Yes,Yes,32,Yes,Fiber optic,One year,Bank transfer,49.91,1463.38,No
CUST03033,Male,0,No,Yes,35,Yes,Fiber optic,Month-to-month,Electronic check,32.96,1216.94,Yes
CUST03034,Female,0,Yes,No,43,No,Fiber optic,Month-to-month,Electronic check,82.77,3574.87,Yes
CUST03035,Male,0,No,Yes,53,Yes,Fiber optic,One year,Mailed check,70.99,3737.12,No
CUST03036,Male,0,No,Yes,20,Yes,Fiber optic,Month-to-month,Mailed check,87.77,1742.56,No
CUST03037,Female,1,Yes,Yes,8,Yes,DSL,Two year,Credit card,43.71,334.29,Yes
CUST03038,Male,0,Yes,Yes,42,Yes,DSL,Month-to-month,Bank transfer,52.36,2137.04,Yes
CUST03039,Male,0,No,No,70,Yes,Fiber optic,Month-to-month,Electronic check,49.21,3488.56,No
CUST03040,Male,0,Yes,No,16,Yes,Fiber optic,One year,Credit card,99.77,1574.03,No
CUST03041,Female,0,Yes,Yes,69,Yes,DSL,One year,Mailed check,37.12,2517.87,No
CUST03042,Male,1,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Bank transfer,80.85,4499.99,Yes
CUST03043,Male,0,No,No,45,Yes,Fiber optic,Month-to-month,Credit card,25.14,1073.65,Yes
CUST03044,Female,0,Yes,No,51,Yes,No,One year,Bank transfer,74.95,3818.06,No
CUST03045,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Credit card,26.39,43.31,Yes
CUST03046,Female,0,No,No,33,Yes,DSL,Month-to-month,Bank transfer,37.59,1303.18,Yes
CUST03047,Female,0,Yes,No,15,Yes,Fiber optic,One year,Bank transfer,31.3,455.38,No
CUST03048,Male,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Electronic check,54.67,806.23,Yes
CUST03049,Female,0,Yes,No,39,Yes,Fiber optic,Two year,Bank transfer,54.37,2073.27,No
CUST03050,Female,0,Yes,No,63,Yes,No,One year,Mailed check,102.64,6385.54,No
CUST03051,Male,0,No,No,5,Yes,Fiber optic,Two year,Electronic check,42.57,175.55,Yes
CUST03052,Female,1,No,No,52,Yes,Fiber optic,Month-to-month,Bank transfer,28.64,1556.55,Yes
CUST03053,Female,0,No,Yes,16,Yes,DSL,Two year,Mailed check,80.35,1314.46,No
CUST03054,Male,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,88.75,3291.68,Yes
CUST03055,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,Credit card,49.48,2501.46,No
CUST03056,Male,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Electronic check,80.28,4238.78,Yes
CUST03057,Female,0,No,No,46,Yes,No,Month-to-month,Electronic check,97.61,4544.68,No
CUST03058,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Credit card,54.76,783.47,Yes
CUST03059,Female,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Credit card,72.54,4333.68,Yes
CUST03060,Female,0,No,No,50,Yes,DSL,Month-to-month,Credit card,34.66,1739.35,No
CUST03061,Female,1,No,No,9,Yes,DSL,Month-to-month,Electronic check,22.36,288.88,Yes
CUST03062,Female,0,No,No,26,Yes,DSL,One year,Mailed check,118.14,3037.7,No
CUST03063,Female,0,No,No,3,Yes,DSL,Month-to-month,Mailed check,49.97,146.91,Yes
CUST03064,Female,1,No,No,47,Yes,Fiber optic,One year,Bank transfer,47.89,2218.07,No
CUST03065,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,Electronic check,117.32,635.87,Yes
CUST03066,Male,0,Yes,No,62,No,Fiber optic,Two year,Electronic check,92.82,5784.38,No
CUST03067,Male,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Credit card,78.53,307.73,Yes
CUST03068,Female,0,No,No,10,Yes,Fiber optic,Two year,Electronic check,89.93,933.91,Yes
CUST03069,Female,1,No,Yes,63,Yes,Fiber optic,Month-to-month,Electronic check,90.99,5657.92,Yes
CUST03070,Male,1,Yes,No,25,Yes,DSL,Two year,Mailed check,96.33,2362.69,No
CUST03071,Female,0,No,No,44,Yes,No,Month-to-month,Electronic check,26.72,1212.96,No
CUST03072,Male,0,No,No,25,No,DSL,One year,Mailed check,61.28,1469.28,No
CUST03073,Male,0,No,No,30,Yes,No,One year,Mailed check,49.51,1466.73,No
CUST03074,Male,0,Yes,No,14,Yes,DSL,Month-to-month,Electronic check,27.06,416.81,No
CUST03075,Female,0,No,Yes,43,No,Fiber optic,Month-to-month,Mailed check,61.26,2654.94,Yes
CUST03076,Female,0,Yes,No,28,Yes,DSL,One year,Credit card,81.62,2303.2,No
CUST03077,Male,1,No,No,19,Yes,DSL,Month-to-month,Mailed check,37.85,758.74,No
CUST03078,Male,1,No,No,42,Yes,Fiber optic,Month-to-month,Electronic check,50.5,2186.35,Yes
CUST03079,Male,0,Yes,Yes,20,Yes,Fiber optic,One year,Credit card,83.92,1616.37,No
CUST03080,Male,0,No,No,11,Yes,DSL,Month-to-month,Credit card,77.93,873.89,No
CUST03081,Male,0,No,Yes,54,No,Fiber optic,One year,Electronic check,106.88,5819.75,No
CUST03082,Female,0,No,No,24,Yes,DSL,Month-to-month,Bank transfer,99.12,2417.27,No
CUST03083,Male,0,Yes,Yes,70,Yes,DSL,Month-to-month,Mailed check,116.56,8151.23,No
CUST03084,Female,0,No,No,17,Yes,No,Month-to-month,Mailed check,79.72,1344.38,Yes
CUST03085,Male,0,No,No,28,Yes,Fiber optic,One year,Bank transfer,89.85,2557.02,No
CUST03086,Female,0,No,Yes,50,Yes,Fiber optic,Two year,Credit card,106.05,5313.2,No
CUST03087,Female,0,No,No,55,Yes,DSL,Month-to-month,Bank transfer,104.0,5774.71,No
CUST03088,Female,1,No,Yes,10,Yes,DSL,Month-to-month,Electronic check,91.87,924.19,Yes
CUST03089,Female,0,Yes,No,21,Yes,No,Month-to-month,Bank transfer,70.03,1451.95,No
CUST03090,Female,0,Yes,No,58,Yes,DSL,One year,Credit card,47.32,2656.39,No
CUST03091,Female,0,No,Yes,34,Yes,Fiber optic,Month-to-month,Electronic check,107.72,3650.96,Yes
CUST03092,Male,0,No,No,43,Yes,DSL,Month-to-month,Electronic check,97.67,4138.26,Yes
CUST03093,Female,1,Yes,Yes,11,Yes,No,Month-to-month,Electronic check,103.79,1050.21,Yes
CUST03094,Male,0,No,Yes,33,Yes,DSL,Month-to-month,Mailed check,34.08,1081.36,Yes
CUST03095,Female,0,No,No,58,Yes,DSL,Month-to-month,Mailed check,51.48,3021.0,No
CUST03096,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,Electronic check,62.49,2862.45,Yes
CUST03097,Male,0,No,No,61,Yes,No,One year,Bank transfer,103.84,6343.15,No
CUST03098,Female,0,No,Yes,62,Yes,No,Two year,Mailed check,109.29,6809.66,No
CUST03099,Male,0,No,Yes,1,Yes,Fiber optic,One year,Credit card,48.49,46.7,No
CUST03100,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Mailed check,88.64,1827.04,No
CUST03101,Male,0,No,Yes,62,Yes,Fiber optic,Month-to-month,Bank transfer,27.78,1700.05,Yes
CUST03102,Male,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,Mailed check,60.96,3940.06,Yes
CUST03103,Female,0,Yes,Yes,56,Yes,Fiber optic,One year,Bank transfer,68.67,3844.21,No
CUST03104,Female,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer,96.56,-30.65,Yes
CUST03105,Male,0,No,No,21,Yes,Fiber optic,Two year,Mailed check,109.2,2275.54,No
CUST03106,Female,1,No,No,22,Yes,Fiber optic,Month-to-month,Bank transfer,53.73,1208.64,Yes
CUST03107,Female,1,No,No,54,Yes,Fiber optic,One year,Bank transfer,72.77,3938.72,Yes
CUST03108,Male,0,Yes,Yes,4,Yes,Fiber optic,One year,Credit card,84.74,287.93,No
CUST03109,Female,0,Yes,Yes,65,Yes,DSL,Month-to-month,Electronic check,52.87,3399.25,No
CUST03110,Male,0,Yes,Yes,51,Yes,DSL,One year,Electronic check,118.55,5948.62,No
CUST03111,Male,0,Yes,Yes,63,Yes,Fiber optic,Two year,Mailed check,107.58,6805.01,No
CUST03112,Female,0,No,No,15,Yes,DSL,Two year,Bank transfer,49.64,775.69,No
CUST03113,Female,0,No,Yes,36,Yes,Fiber optic,One year,Mailed check,70.79,2541.77,No
CUST03114,Female,0,No,Yes,29,Yes,No,Month-to-month,Mailed check,43.08,1231.8,Yes
CUST03115,Male,0,Yes,No,52,No,Fiber optic,Two year,Electronic check,71.45,3661.33,No
CUST03116,Male,1,No,No,46,Yes,Fiber optic,One year,Bank transfer,88.33,4079.8,No
CUST03117,Female,0,No,No,69,No,DSL,Month-to-month,Mailed check,28.55,1887.84,Yes
CUST03118,Female,0,Yes,Yes,29,Yes,No,Month-to-month,Mailed check,107.01,3142.13,Yes
CUST03119,Female,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Electronic check,79.37,3759.35,Yes
CUST03120,Female,0,Yes,Yes,25,Yes,DSL,Month-to-month,Electronic check,118.96,3032.41,Yes
CUST03121,Male,1,Yes,Yes,16,Yes,Fiber optic,One year,Electronic check,22.56,363.48,Yes
CUST03122,Female,0,Yes,Yes,41,Yes,No,Month-to-month,Mailed check,103.15,4203.15,Yes
CUST03123,Male,0,No,Yes,65,Yes,DSL,Month-to-month,Bank transfer,99.2,6469.61,Yes
CUST03124,Male,0,No,No,69,Yes,Fiber optic,Month-to-month,Electronic check,33.29,2336.06,No
CUST03125,Female,0,Yes,Yes,20,Yes,No,Month-to-month,Electronic check,53.53,1012.72,No
CUST03126,Female,0,No,No,69,Yes,DSL,Month-to-month,Bank transfer,108.48,7481.66,Yes
CUST03127,Female,0,No,No,36,No,Fiber optic,Month-to-month,Mailed check,71.85,2599.87,Yes
CUST03128,Male,0,No,No,58,Yes,Fiber optic,Month-to-month,Mailed check,60.13,3511.61,Yes
CUST03129,Female,0,No,Yes,48,Yes,DSL,One year,Bank transfer,110.55,5288.79,No
CUST03130,Female,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,29.33,90.21,Yes
CUST03131,Male,0,No,No,29,Yes,DSL,Month-to-month,Credit card,67.31,1903.98,No
CUST03132,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Bank transfer,85.24,1464.74,Yes
CUST03133,Male,0,No,Yes,35,Yes,DSL,Month-to-month,Credit card,80.85,2798.53,Yes
CUST03134,Female,0,Yes,No,62,Yes,DSL,Month-to-month,Mailed check,46.43,2899.05,Yes
CUST03135,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Mailed check,76.33,277.69,Yes
CUST03136,Female,0,Yes,Yes,68,Yes,DSL,Month-to-month,Credit card,90.86,6183.38,No
CUST03137,Female,0,Yes,Yes,51,Yes,DSL,Month-to-month,Electronic check,78.49,3949.03,No
CUST03138,Male,0,Yes,Yes,33,No,Fiber optic,Month-to-month,Credit card,88.45,2972.63,Yes
CUST03139,Male,0,Yes,No,24,No,No,One year,Electronic check,45.61,1053.77,No
CUST03140,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,Bank transfer,103.28,2586.08,No
CUST03141,Male,0,Yes,Yes,28,Yes,Fiber optic,Two year,Mailed check,64.97,1815.97,No
CUST03142,Male,0,Yes,Yes,7,Yes,Fiber optic,One year,Mailed check,118.72,795.96,Yes
CUST03143,Male,0,Yes,Yes,36,Yes,No,One year,Credit card,22.33,676.62,No
CUST03144,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Bank transfer,58.03,633.27,Yes
CUST03145,Female,0,Yes,Yes,36,Yes,DSL,One year,Credit card,38.05,1377.02,No
CUST03146,Female,0,No,Yes,18,Yes,DSL,Month-to-month,Credit card,75.56,1273.06,No
CUST03147,Male,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Credit card,44.32,170.26,Yes
CUST03148,Male,0,No,Yes,7,Yes,No,Month-to-month,Electronic check,93.75,640.15,Yes
CUST03149,Male,0,No,No,12,Yes,Fiber optic,Two year,Mailed check,108.19,1294.16,No
CUST03150,Male,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,Mailed check,41.09,1673.94,No
CUST03151,Female,0,No,No,63,Yes,DSL,Two year,Credit card,36.07,2344.61,No
CUST03152,Female,0,No,Yes,25,Yes,DSL,Month-to-month,Electronic check,107.54,2605.02,Yes
CUST03153,Male,0,No,Yes,53,Yes,Fiber optic,Two year,Mailed check,56.13,2985.5,No
CUST03154,Male,0,Yes,No,33,Yes,No,Two year,Electronic check,63.46,2126.46,No
CUST03155,Male,0,Yes,No,6,Yes,DSL,Two year,Bank transfer,42.1,283.82,Yes
CUST03156,Female,0,Yes,No,62,Yes,Fiber optic,Month-to-month,Electronic check,62.53,3921.55,Yes
CUST03157,Male,1,Yes,No,66,Yes,DSL,Two year,Electronic check,43.13,2852.43,No
CUST03158,Female,1,Yes,No,9,Yes,Fiber optic,Two year,Bank transfer,86.59,791.62,No
CUST03159,Male,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Mailed check,69.89,4666.14,Yes
CUST03160,Female,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Mailed check,98.81,1505.48,Yes
CUST03161,Male,0,No,No,55,Yes,DSL,One year,Electronic check,51.27,2836.29,No
CUST03162,Female,0,No,No,40,Yes,DSL,Month-to-month,Electronic check,70.56,2802.27,Yes
CUST03163,Male,0,Yes,No,26,No,DSL,One year,Bank transfer,45.95,1157.5,No
CUST03164,Male,0,No,Yes,38,Yes,No,Month-to-month,Bank transfer,113.45,4329.72,No
CUST03165,Male,0,Yes,Yes,35,Yes,DSL,Month-to-month,Mailed check,72.19,2549.72,No
